"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TMEM9B-AS1",8.17665356214083,0.544993496237009,0.969942285825784,0.561882396717053,0.574196148014075,0.999986993796386
"LOC440173",23.1796305052508,0.408675695784362,0.727363403131991,0.561859029509356,0.574212069873272,0.999986993796386
"LOC100130992",12.2131201334963,0.482190397737925,0.858422638485436,0.561716776934821,0.574309001901618,0.999986993796386
"CPA6",4.26818447216042,0.861654135350576,1.53404953333574,0.561685992939833,0.574329979378571,0.999986993796386
"DIRC3",4.18458495895388,0.717757953856065,1.27790218501759,0.561668930745421,0.574341606413975,0.999986993796386
"NUBP2",10.5301033839226,0.455477486031079,0.811023861877988,0.561607996312693,0.574383131103479,0.999986993796386
"TERF1",238.329060160952,-0.162363574051477,0.289104828253146,-0.561607964254779,0.574383152950203,0.999986993796386
"CSPG4",30.595448271538,0.375908731701908,0.669373048988847,0.561583308843633,0.57439995515664,0.999986993796386
"ST6GALNAC1",453.081419893061,-0.22134641757255,0.394220149616674,-0.561479208477243,0.574470900194673,0.999986993796386
"GTF2E2",203.070573975843,-0.246038090155557,0.438256854610557,-0.561401578930672,0.574523807905937,0.999986993796386
"ZNF581",7.48801079579604,0.521295765062217,0.928632908566986,0.56135827220107,0.574553324215523,0.999986993796386
"IGHMBP2",33.3653671899678,0.302125353871237,0.538380944477123,0.561173936355905,0.574678968925999,0.999986993796386
"LYZL6",0.400154407383954,-2.42687528359098,4.32493024065078,-0.561136283952132,0.574704634688771,0.999986993796386
"TOP1",629.890226990478,-0.16716031739141,0.297907182912655,-0.561115431179184,0.574718849215743,0.999986993796386
"GPR180",163.297518899284,0.186716125875165,0.332761376515599,0.561111171705986,0.574721752753962,0.999986993796386
"KLK7",0.551176484375234,2.51986728143924,4.49110871137571,0.561079110611723,0.574743607935766,0.999986993796386
"TEX38",1.20303001172792,1.38169999398643,2.46263180990288,0.561066412132849,0.574752264254452,0.999986993796386
"NAT6",13.3531661893166,-0.43496894128819,0.775258555830385,-0.561063064724635,0.574754546131124,0.999986993796386
"RAB11FIP2",468.882941733272,-0.331324434113334,0.590690918592554,-0.560909984705342,0.574858903003768,0.999986993796386
"LOC101929541",3.65353895493368,-0.815856915214739,1.45460111326691,-0.560880166922458,0.574879231262237,0.999986993796386
"LOC650293",11.2670078198697,-0.526246658582098,0.938377377511085,-0.560804929012562,0.574930526180613,0.999986993796386
"TMEM120B",66.2337209347735,0.22083491417679,0.393796176913145,0.560784809816721,0.574944243203128,0.999986993796386
"GOLGA2",402.725282952867,-0.14725053472955,0.262595201593427,-0.56075104889973,0.574967261332602,0.999986993796386
"ARF4",741.137462597037,-0.203583019831209,0.363067060138995,-0.560731176640673,0.574980810405058,0.999986993796386
"LOC101927416",3.36190863683102,-0.783437052404527,1.3975623115122,-0.560573969368727,0.57508800095926,0.999986993796386
"HTR1B",12.4112741937153,-0.453311148322314,0.80866697069224,-0.560565924850706,0.575093486305314,0.999986993796386
"CYTH1",410.923492811217,-0.144999132226672,0.258672836946292,-0.56055028405158,0.575104151427216,0.999986993796386
"TBC1D4",316.196934394993,0.221548215959325,0.395374788471761,0.56034988173038,0.575240809699999,0.999986993796386
"LINC00341",25.730573672678,0.399702677767285,0.713332279852227,0.560331684204852,0.575253219709634,0.999986993796386
"FARP1",256.525070315109,-0.220619799051543,0.393785904796653,-0.56025316387459,0.575306768993437,0.999986993796386
"AEN",30.2037883049193,0.309194633338557,0.551919701665624,0.560216698924584,0.575331638155972,0.999986993796386
"WDR41",90.7267664470536,-0.214153573428628,0.382465761045039,-0.559928744584823,0.57552804138625,0.999986993796386
"CEACAM6",314.321753110177,0.890500495478705,1.590506359318,0.55988490096987,0.575557948307075,0.999986993796386
"ARPC4-TTLL3",36.9358301651821,0.366567092588107,0.654726273964574,0.55987839065695,0.575562389230979,0.999986993796386
"C8orf4",77.3735977246402,0.332972051153817,0.594939154795664,0.559674125445952,0.575701734265485,0.999986993796386
"PODNL1",2.33598155703344,-0.944843166749528,1.68824529702149,-0.559659883795607,0.575711450186324,0.999986993796386
"ZNF181",95.0459702513405,0.211773118618827,0.378429801891576,0.559610045404146,0.575745451480925,0.999986993796386
"PILRA",8.24667991557159,-0.499417037733723,0.892584713212276,-0.559517803006504,0.575808384603971,0.999986993796386
"INTS6-AS1",10.6953980531358,-0.554912796308651,0.991853579653657,-0.559470477993757,0.575840673738041,0.999986993796386
"GRHL3",3.10411870950379,-0.788026234448892,1.40860739603192,-0.55943638849887,0.57586393300995,0.999986993796386
"SSTR2",9.44409448889008,0.496814724830052,0.888317115318433,0.55927631727771,0.575973155580318,0.999986993796386
"PIWIL4",48.9742160005288,0.302445493908034,0.540863993183639,0.559189551753624,0.57603236302356,0.999986993796386
"RRAGC",125.590758560747,-0.1747153204364,0.312453749638568,-0.559171783467162,0.576044488180093,0.999986993796386
"SRSF1",1358.31326017664,0.123919267160154,0.221628299108478,0.559131066107677,0.57607227433895,0.999986993796386
"MNS1",30.0329099313532,-0.320684861578317,0.573552323800218,-0.559120499161327,0.576079485490739,0.999986993796386
"LACTB2",54.1370397284966,0.264517813397703,0.473179067916014,0.559022643505129,0.576146266692694,0.999986993796386
"PCDHB5",5.0291625434098,-0.761457162890923,1.36216922023214,-0.559003354048154,0.576159431136668,0.999986993796386
"PCDHB3",2.67801494015044,0.9527454615908,1.70446211607718,0.558971333304575,0.576181284594272,0.999986993796386
"NPAT",290.439104466692,0.185557885869572,0.331977291926423,0.558947525575628,0.576197533102433,0.999986993796386
"HDAC1",570.404214464636,0.170139100000441,0.30446832020441,0.558807234480802,0.576293284593128,0.999986993796386
"LINC01356",1.31333563410224,-1.27627246721574,2.28406319456074,-0.55877283529416,0.57631676387514,0.999986993796386
"ATXN10",175.983735465527,-0.192226280010392,0.344019882095535,-0.558765030786828,0.576322090931015,0.999986993796386
"ZSCAN32",65.3624915089431,0.222881605424426,0.398981269137423,0.558626739311056,0.576416487214434,0.999986993796386
"SUGP2",390.139885844656,0.193064751171097,0.34563631746504,0.558577734501597,0.576449939123704,0.999986993796386
"ATXN1",422.180204660464,-0.138828865238315,0.248548153326974,-0.558559230394606,0.576462570728361,0.999986993796386
"NR1D1",40.023285662921,-0.342397234856551,0.61303922680848,-0.558524185538814,0.576486494032742,0.999986993796386
"POLR2K",138.305381161893,0.200689513562996,0.359408993062337,0.55838756802668,0.576579760189159,0.999986993796386
"PTDSS2",10.8485413998827,-0.429845285844361,0.769909235462603,-0.558306441909464,0.576635146801201,0.999986993796386
"IGF2R",985.180866230726,-0.132821541220119,0.237935592883117,-0.558224768353029,0.576690909696369,0.999986993796386
"FBXL19",19.5044066695418,-0.342341207082999,0.613320862217152,-0.558176361138992,0.576723961084456,0.999986993796386
"KIAA1467",18.3890291732283,-0.422351326423878,0.75679954058028,-0.558075558687626,0.57679278966186,0.999986993796386
"USP27X",9.99784458578864,-0.565710091343767,1.01374506227351,-0.558039799547886,0.576817207168353,0.999986993796386
"IGSF9B",3.3160150013946,-0.806324911049906,1.44516623771666,-0.557946131044335,0.576881169386257,0.999986993796386
"NIPSNAP1",87.8303768286446,0.201177207031428,0.36062892050916,0.557851008586311,0.576946127868645,0.999986993796386
"RAB27B",1858.72335209323,-0.2041608999367,0.366015120611043,-0.557793622284959,0.576985318252305,0.999986993796386
"RBM48",72.2860134050116,-0.20637997666284,0.370078168110241,-0.557665905332092,0.577072543507416,0.999986993796386
"SLC39A13",29.2478750623989,-0.349309607377216,0.626543337119574,-0.557518668992806,0.577173107383986,0.999986993796386
"GSTCD",74.2645074243924,0.214193267046206,0.384205834670175,0.557496132847857,0.577188500522494,0.999986993796386
"NRBF2",115.786122879767,-0.177671380811555,0.318779304571062,-0.557349169986502,0.577288887104363,0.999986993796386
"GINS3",22.7075122551804,0.33345061632284,0.598288184868596,0.557341135519961,0.577294375480591,0.999986993796386
"NGRN",248.787981626787,0.162488952318566,0.291739714983529,0.556965486607607,0.577551010187714,0.999986993796386
"GCSAM",90.9036868149262,0.213243865218208,0.382882599710352,0.556943212826923,0.577566228809663,0.999986993796386
"ARMCX5",82.1821432043964,0.218459628556166,0.392292513267431,0.556879423307371,0.577609814218979,0.999986993796386
"NPAS1",3.07646880347679,-0.923572193917873,1.65852711709499,-0.556862884180976,0.577621115146196,0.999986993796386
"SETD1A",60.2574716726973,0.247182126532017,0.443926327643989,0.556808891790366,0.577658008029431,0.999986993796386
"DEPDC7",2.86023706521644,-0.954390735055672,1.71475509704872,-0.55657553472113,0.577817473163339,0.999986993796386
"FAM90A1",3.14325293223219,1.02381190165319,1.83957777235219,0.5565472235208,0.577836821101536,0.999986993796386
"PEBP1",353.984821560387,0.136929210977215,0.246049101182399,0.556511730053864,0.577861077847618,0.999986993796386
"SMOX",14.4550713601081,0.411596449955993,0.739780714784546,0.556376290609126,0.577953643515588,0.999986993796386
"SPINT1",334.95530212533,-0.185088865191033,0.33271686336314,-0.556295413824635,0.578008921829289,0.999986993796386
"COQ2",40.1159647227504,-0.275182447342993,0.494731409809079,-0.556225947831345,0.578056402989363,0.999986993796386
"UBXN7",271.340330593179,-0.149222057035342,0.268298359224385,-0.556179536344251,0.578088127033941,0.999986993796386
"TRIM62",32.395114920398,-0.293981006092012,0.528667543504293,-0.55607916488186,0.57815673760689,0.999986993796386
"MOB3C",88.1852486725609,-0.192270135981076,0.345787915681058,-0.556034862011832,0.57818702278457,0.999986993796386
"FBXW7",521.788907813511,0.175127308087198,0.315000596870946,0.555958654767078,0.578239119347878,0.999986993796386
"TCEA1",672.542402628346,-0.141909930631809,0.255256628071,-0.555950032342887,0.578245013922104,0.999986993796386
"SLC16A2",26.2593423497176,0.349906221067952,0.629464945789834,0.555878803749587,0.578293709224053,0.999986993796386
"CEP170B",145.378086964239,0.235817444150298,0.424355815090993,0.555706875607991,0.57841125553766,0.999986993796386
"MIIP",8.41332770113619,-0.489037380228706,0.880250344127498,-0.55556624713784,0.578507410790465,0.999986993796386
"LOC441666",76.2075052547123,0.301747420479385,0.543194086179906,0.555505717305335,0.578548800607127,0.999986993796386
"LOC441455",3.57603018586412,0.78792139172358,1.4183984113078,0.555500757362731,0.578552192238013,0.999986993796386
"SNRPN",67.0546964838834,-0.201838569387812,0.363362233141116,-0.555474815428673,0.578569931600538,0.999986993796386
"ESRRA",79.8846105116781,-0.207451416833304,0.373504170725238,-0.555419277997601,0.578607909529097,0.999986993796386
"PJA1",81.327681204469,-0.202162076615066,0.36408727684649,-0.555257185491552,0.578718759266601,0.999986993796386
"ENTPD4",561.301629819057,0.135175984856076,0.243480292444337,0.555182448234405,0.578769872981241,0.999986993796386
"YARS2",40.8003638555898,0.2463948386697,0.443923816147148,0.555038566770717,0.578868281227181,0.999986993796386
"ACTG2",93.8319976725478,0.385703783304678,0.695034956228598,0.554941560633994,0.578934633359876,0.999986993796386
"EXOC2",249.869374977316,-0.179219931078349,0.323047545659075,-0.554778804193383,0.579045966680431,0.999986993796386
"CDR1",102.057570254414,0.373446715310552,0.673271534210647,0.554674743153052,0.57911715476149,0.999986993796386
"APLNR",26.3416040010412,0.403426868316222,0.727440449749588,0.55458404664615,0.579179203526481,0.999986993796386
"KIF18B",33.4490332242503,0.301478465316286,0.543699766680904,0.554494380523108,0.579240550436632,0.999986993796386
"ZNF790-AS1",11.4194162206685,-0.471929854413754,0.851200238531718,-0.554428714949389,0.579285478815418,0.999986993796386
"WDR44",336.886061815387,-0.16824330320662,0.303473212337335,-0.554392599962347,0.57931018938305,0.999986993796386
"USP1",338.348419112261,-0.224335325242992,0.404674534708557,-0.554359876893555,0.57933257956232,0.999986993796386
"LOC101929431",38.1822507851111,0.309971949380665,0.55918446201234,0.554328616830961,0.579353969084891,0.999986993796386
"BARX2",20.9005044175621,-0.343074691162497,0.618910403089625,-0.554320446788186,0.579359559451951,0.999986993796386
"MYCN",34.7668650065637,-0.270495459729928,0.48804932896516,-0.554237950297925,0.579416009248264,0.999986993796386
"STXBP6",43.535555520475,0.401135175893149,0.723767039376168,0.554232445068094,0.57941977639861,0.999986993796386
"TSPO",36.1233001611851,-0.271855982434586,0.490512706200475,-0.554228216717137,0.579422669806736,0.999986993796386
"DHX15",547.834710621445,0.134725441032541,0.243089824188205,0.55422081727384,0.579427733170343,0.999986993796386
"ZNF510",152.971162036395,0.165411884801935,0.298468826325292,0.554201545395756,0.579440920817498,0.999986993796386
"ZNF821",13.5540939583702,0.434613512869047,0.784488154115869,0.554009019242443,0.579572673206513,0.999986993796386
"CTSO",216.227801911107,-0.231184621582128,0.417298866740415,-0.554002514763449,0.579577124694717,0.999986993796386
"AP3S1",161.923517991089,-0.222981928157577,0.4025630137523,-0.55390565089216,0.579643417587142,0.999986993796386
"DIRAS3",9.20614550754415,0.50586643622917,0.913277743052679,0.553902074234597,0.579645865492311,0.999986993796386
"TRIP6",36.4558390232816,-0.282590768891789,0.510277177480728,-0.553798565491324,0.579716710155927,0.999986993796386
"SLC4A5",45.3420683854772,-0.242950395772386,0.438713696347003,-0.553778917310626,0.579730158451986,0.999986993796386
"LOC729867",2.53399478934806,0.99154342181721,1.79153835183622,0.553459221680036,0.579948996291369,0.999986993796386
"TNFRSF19",56.1290698809022,-0.304748007591622,0.550631154551591,-0.553452170427579,0.579953823446518,0.999986993796386
"RBBP9",91.3207789843537,0.213416003162312,0.385618958412738,0.553437528177459,0.579963847316434,0.999986993796386
"NARF",95.5122381480598,0.182196500629275,0.329283239545993,0.553312403268634,0.58004950930868,0.999986993796386
"GJB7",6.95882805856705,0.577683188737117,1.0441186549753,0.553273505826581,0.580076140165972,0.999986993796386
"LRRC58",419.974749983102,-0.130900316988574,0.236614348881038,-0.553222226832857,0.580111248840438,0.999986993796386
"HERC2P4",11.9282587093681,0.48681577455733,0.88011255979761,0.553128993715619,0.580175084375612,0.999986993796386
"AMN1",53.6752829314726,-0.251337834464564,0.454399285394482,-0.553121104154836,0.580180486409093,0.999986993796386
"GPRC5C",110.669317292965,-0.330361008743424,0.597295669050943,-0.553094599310157,0.580198634620919,0.999986993796386
"CCNE2",30.2363081268219,0.293618960111362,0.530919283787051,0.553038793424447,0.580236846506361,0.999986993796386
"C9orf3",120.807997411026,0.196935195257274,0.35609962595064,0.553033985170689,0.580240138910363,0.999986993796386
"C14orf105",2.66416261689112,0.881027158870943,1.5931382369651,0.553013629595185,0.580254077285488,0.999986993796386
"LINC01465",3.38297821561859,0.797343152155142,1.44190361103452,0.552979509901551,0.580277440921283,0.999986993796386
"PNKD",105.95155178325,-0.198032034338282,0.358138824778657,-0.552947685749159,0.580299233070728,0.999986993796386
"PARL",92.9832746244722,-0.19825636001202,0.358564479501311,-0.552916898761844,0.58032031536804,0.999986993796386
"CERS3",0.522592351160336,2.48448447986122,4.49359360789371,0.552894786813126,0.580335457398332,0.999986993796386
"WNT3",5.14775643736124,0.626039225013221,1.13245262115671,0.552817145121507,0.58038862707964,0.999986993796386
"KLK10",0.522427797470986,2.48395779927205,4.49360983716067,0.552775583391896,0.580417089838318,0.999986993796386
"HDDC2",110.190483827952,-0.189678585313054,0.343183419799573,-0.552703232061241,0.580466639828647,0.999986993796386
"PRRG2",16.4288754408815,-0.371339251841646,0.67193713619967,-0.55263987036326,0.580510034873972,0.999986993796386
"EML2-AS1",1.61806129147119,1.15330705730497,2.08720971903173,0.552559259756609,0.580565245517075,0.999986993796386
"PTPRR",73.7427083826006,-0.264837167641742,0.479368173583187,-0.552471320033898,0.580625478716449,0.999986993796386
"RAB8A",424.203853816623,-0.186126056876757,0.336913679899259,-0.55244434400055,0.580643956195415,0.999986993796386
"ZNF785",41.0574058572422,0.245533922719297,0.444498423900432,0.552384236967051,0.580685128044069,0.999986993796386
"TIMM21",53.882776688304,-0.286708841529947,0.51918955699707,-0.552223822043409,0.58079501503773,0.999986993796386
"H2AFY2",27.5111015998398,0.29009430183149,0.525346151740393,0.552196491533156,0.580813737879969,0.999986993796386
"C16orf87",26.3881731521804,0.294483884311775,0.533365373776445,0.55212411376972,0.580863321833538,0.999986993796386
"GUSBP1",46.307768035888,0.29383144488634,0.532243312632221,0.552062257829394,0.580905699154775,0.999986993796386
"RPL18",315.078816500903,-0.197637354770901,0.358026507116273,-0.552018777499948,0.580935488265652,0.999986993796386
"RAB40C",44.1074152612792,0.269854433321807,0.488853615221891,0.552014805494115,0.580938209589833,0.999986993796386
"ETNPPL",44.7910268930491,-0.998285106428817,1.80848913328946,-0.551999505030497,0.580948692389923,0.999986993796386
"NUP35",56.8142663935121,0.271958232971716,0.49276474808045,0.551902777199711,0.581014965536257,0.999986993796386
"KIAA1919",183.41322789219,0.188392224565668,0.341388390319323,0.551841333530564,0.581057065550153,0.999986993796386
"CFP",3.63709825713911,-0.703863009409024,1.27552875495093,-0.551820573763625,0.581071290063644,0.999986993796386
"CTNNBL1",262.045791658722,-0.180379998251973,0.326881827091515,-0.551820209330492,0.581071539773298,0.999986993796386
"DNAH1",227.77669712043,0.234878657839398,0.425736393665078,0.551699740342553,0.581154087899431,0.999986993796386
"THEM5",2.30604312365751,-0.93402380317282,1.69302663608702,-0.55168878224596,0.581161596911935,0.999986993796386
"AVL9",377.620262315267,0.148170545990016,0.268583674782703,0.551673686458764,0.581171941342512,0.999986993796386
"SERP1",671.153125652188,-0.198364888217665,0.359652803578612,-0.55154550790067,0.581259779530586,0.999986993796386
"NEDD1",167.545842351954,0.173478892954175,0.314564493853422,0.551489110640094,0.581298429406404,0.999986993796386
"SCHIP1",3.05086616751236,1.04862490855568,1.90163088401741,0.551434517270955,0.581335844193836,0.999986993796386
"NFKBIE",50.9501690806964,0.257756869487714,0.467441595133134,0.551420481556206,0.581345463552914,0.999986993796386
"PCNT",373.356795004984,0.181179279619952,0.32867405136701,0.551243028971702,0.581467086874188,0.999986993796386
"E2F7",23.9501155842232,-0.397854217067871,0.721815163091398,-0.551185729271656,0.58150636176446,0.999986993796386
"PUM1",460.112864441934,-0.138294380671314,0.250933760379633,-0.551119070076864,0.581552053487064,0.999986993796386
"LOC729218",40.3774228801943,-0.252044084238585,0.457352079203571,-0.551094213187993,0.58156909213743,0.999986993796386
"ZZZ3",447.728503178716,0.149206184133765,0.270813313321589,0.550955868098638,0.581663927803259,0.999986993796386
"PRDM16",277.904613385867,-0.247606575466345,0.449544805966611,-0.550793985782889,0.581774907434183,0.999986993796386
"COL6A1",156.632910782995,0.18814964395957,0.341652768543324,0.550704285997062,0.581836406053423,0.999986993796386
"TMEM116",73.2844153383626,-0.291010187273808,0.528578707078576,-0.550552232575172,0.581940661575164,0.999986993796386
"SLC34A3",2.24285453934435,-0.899979936373024,1.63472780531494,-0.550538097808666,0.581950353529875,0.999986993796386
"CD46",1345.7257329022,-0.127888405461887,0.232314007391448,-0.550498038830675,0.581977821659049,0.999986993796386
"ARHGAP17",158.697682759413,0.18368683979125,0.333710548212245,0.550437619593679,0.582019251805016,0.999986993796386
"ASF1A",136.824155055781,-0.179536099724493,0.326230803396117,-0.550334603156698,0.582089894504419,0.999986993796386
"ZC3H13",449.033404681418,0.150587624642096,0.273652327313758,0.55028811967471,0.582121771492524,0.999986993796386
"ARHGAP26-AS1",2.22354452174529,-0.918922987033963,1.67042370607152,-0.550113712882507,0.582241381747187,0.999986993796386
"ARNTL2-AS1",2.10065419460348,0.929793862538977,1.69031480169297,0.550071419600493,0.582270388712589,0.999986993796386
"OMD",17.0755067090946,0.368733271590858,0.670371171116209,0.550043449775585,0.582289572265713,0.999986993796386
"SIRT6",5.12199193938926,0.665025994704659,1.20910786334504,0.550013786912971,0.582309917338379,0.999986993796386
"FAM175B",120.92819200418,0.219912054351522,0.399837398377816,0.550003714619316,0.582316825767559,0.999986993796386
"ASB4",2.09884640044603,1.03001674392335,1.87276096935178,0.549999044608382,0.582320028868234,0.999986993796386
"ZNF823",74.7849434308143,0.21185257603796,0.385281585163221,0.54986426602302,0.582412475318203,0.999986993796386
"PGM1",102.236832827431,0.189202271658343,0.344093116791505,0.549857763568651,0.582416935612637,0.999986993796386
"MYH13",16.7165075142257,0.693478670759411,1.2615271375201,0.549713636856551,0.582515802003014,0.999986993796386
"ERCC2",23.1781498284812,0.335816569345284,0.610927763057099,0.54968294068819,0.582536859620715,0.999986993796386
"N4BP2L2-IT2",188.299928170551,0.210837998425309,0.383635206128532,0.549579379205021,0.582607905575465,0.999986993796386
"NASP",267.421202405195,0.149533978950862,0.27210605462057,0.549543005058728,0.582632860174892,0.999986993796386
"ZNF207",471.1407857154,0.13500040305898,0.245696463050767,0.549460099598931,0.582689739594927,0.999986993796386
"C6orf223",0.516428065653198,2.46884098305129,4.49374413471223,0.549395094389233,0.58273433990097,0.999986993796386
"NUP188",157.173759491607,0.191420096511421,0.348426881015676,0.549383836153585,0.582742064378397,0.999986993796386
"UGT1A3",8.49951370822525,0.710129739222334,1.29263841234084,0.549364565096249,0.5827552867074,0.999986993796386
"NBL1",173.12064245572,0.200826285898122,0.365607739618339,0.54929440527645,0.582803426204477,0.999986993796386
"ZNF264",354.102847950274,-0.151228081574013,0.275325287389867,-0.549270584651639,0.582819770922882,0.999986993796386
"TCEA2",5.86235372502158,-0.573223016301965,1.04364272962122,-0.549252153090753,0.582832418037332,0.999986993796386
"ZNF485",24.4024975233083,0.332038966643281,0.60458461405587,0.549201813813603,0.582866959801167,0.999986993796386
"SFTPA1",0.39401018196374,-2.38899327744755,4.35032764106478,-0.549152494836647,0.582900802382385,0.999986993796386
"NHS-AS1",1.16868840994901,-1.20935435335933,2.20240176912909,-0.549107056809874,0.582931982674758,0.999986993796386
"SLC22A18",13.0977634996117,0.421024339498867,0.76675055033374,0.549102102783766,0.582935382252834,0.999986993796386
"LOC101929023",0.421735015838731,-2.43484276815793,4.43455994573375,-0.549060740626667,0.582963766372627,0.999986993796386
"SAFB2",220.258248068328,0.170694410666337,0.310988684306449,0.548876596738594,0.583090139997906,0.999986993796386
"LOC283683",1.16906415972855,-1.20896590045027,2.20276248252751,-0.548840789708325,0.583114715005256,0.999986993796386
"GPR143",1.16907392039396,-1.20895561044168,2.20277771719585,-0.548832322482675,0.583120526284751,0.999986993796386
"GRIA4",113.594283493975,-0.27592469451308,0.50301522332703,-0.548541439139886,0.583320183565661,0.999986993796386
"MFSD10",33.578404067681,0.289824777540888,0.528453877699647,0.548439116016125,0.583390423958413,0.999986993796386
"ANTXRLP1",6.80275162664421,0.585893496980695,1.06843141133395,0.548367907163268,0.583439308077956,0.999986993796386
"TRMT5",90.4121449797447,-0.206072235124763,0.375798370032633,-0.548358512323691,0.583445757677868,0.999986993796386
"DDX28",14.494248963192,0.404117628391822,0.737087654606279,0.548262646737293,0.58351157173633,0.999986993796386
"MACROD2",22.365286230246,-0.319571173045384,0.582905026490268,-0.548238835697739,0.583527919130876,0.999986993796386
"RCC1",52.1580375387993,-0.364782671741426,0.665410677768093,-0.548206820132452,0.583549899653205,0.999986993796386
"MS4A4A",39.6968828544855,-0.333957460916832,0.609356736792914,-0.548049181624664,0.583658133158614,0.999986993796386
"PIAS2",192.969814544162,-0.168371804928132,0.307221493360172,-0.548046958194884,0.583659659816951,0.999986993796386
"PRKY",0.513982600046605,2.46279595899267,4.49378180188653,0.548045291820524,0.583660803989366,0.999986993796386
"EZH1",249.518508884997,0.155394107730145,0.283561567720493,0.548008353104173,0.583686167262115,0.999986993796386
"SHISA2",32.4408511659756,-0.428079219128846,0.781163456447327,-0.548002105827785,0.583690456887355,0.999986993796386
"ANKRD30A",0.513891974669251,2.4624425523671,4.49379752561317,0.547964731016915,0.583716120206589,0.999986993796386
"LOC285819",1.02674046629292,1.58352150674469,2.88997904004652,0.547935291156713,0.583736335382101,0.999986993796386
"ITGA2B",0.513815045368235,2.46214257961812,4.49381087558049,0.547896350733733,0.583763074715332,0.999986993796386
"TAF7L",0.393362224241359,-2.38500808219105,4.35303405181316,-0.547895572100481,0.583763609387504,0.999986993796386
"SLCO1B3",0.513780563814243,2.46200813179493,4.49381686011605,0.54786570268272,0.583784120302649,0.999986993796386
"LOC644919",3.56304433639119,-0.761328441910492,1.38965755554269,-0.54785327426452,0.58379265482404,0.999986993796386
"ADRB3",0.513730462505532,2.46181278847807,4.49382555642001,0.547821173200871,0.583814698703779,0.999986993796386
"LINC01271",0.513656357803288,2.46152387373647,4.49383842093049,0.547755313647166,0.583859925835584,0.999986993796386
"TNFAIP8L1",54.7731055924359,-0.251837265831532,0.459775647642054,-0.547739461894235,0.583870811809198,0.999986993796386
"FOXD3-AS1",0.447604892800705,-2.25140194136275,4.11045835757978,-0.547725276722755,0.583880553361026,0.999986993796386
"LINC00840",0.513585427370901,2.46124735355994,4.49385073644495,0.547692279496362,0.583903214232278,0.999986993796386
"ZNF559",77.0037931768772,-0.224460229782333,0.409842981214215,-0.54767371913346,0.583915960756107,0.999986993796386
"PSMD12",173.235361473985,0.164882952367924,0.301078487905013,0.547641093574055,0.583938367015162,0.999986993796386
"TCTA",97.0140648975552,-0.187155004188585,0.341789621527964,-0.547573689780024,0.583984659194179,0.999986993796386
"MAGEB2",0.513451121200367,2.46072381536061,4.49387406129666,0.547572936356518,0.583985176646753,0.999986993796386
"CHRNA7",80.7311104271942,0.266305538523455,0.486352089183357,0.547557097925937,0.583996054557818,0.999986993796386
"FAM66E",0.513356779465927,2.46035610152196,4.49389044990333,0.547489114153837,0.584042747214252,0.999986993796386
"SKP1P2",1.02632594085472,1.58232298396735,2.89025213222719,0.547468840632957,0.584056671822835,0.999986993796386
"MCEMP1",0.513272096588036,2.46002606217549,4.49390516369009,0.547413880037354,0.584094421582555,0.999986993796386
"SMARCB1",137.966197068539,-0.170928784209235,0.312291915176037,-0.547336565254607,0.584147527268685,0.999986993796386
"ESRP1",788.41946241267,-0.133472815704237,0.243864634666001,-0.547323378344884,0.584156585267807,0.999986993796386
"ZYG11A",8.52847022486558,0.500550970772461,0.914958536746929,0.547075032003237,0.58432718489867,0.999986993796386
"S1PR3",31.9678710181401,0.399137016748431,0.729634420875799,0.547036989112077,0.584353320221014,0.999986993796386
"BCRP3",1.02592236439729,1.58115417701727,2.89051824751919,0.54701407900618,0.584369059639521,0.999986993796386
"PARP2",83.5096128429502,0.199700670820433,0.365096996400028,0.546979769183381,0.584392631119882,0.999986993796386
"SEMA3B-AS1",1.43978790115439,-1.39494170764176,2.55046127493346,-0.54693702717684,0.584421996284622,0.999986993796386
"NPIPB15",59.2439898090646,0.805269422479567,1.47264768784478,0.546817428992865,0.58450416781965,0.999986993796386
"SMPDL3A",216.183893319889,-0.2284115446335,0.417718208439596,-0.546807728316993,0.584510833034641,0.999986993796386
"AICDA",10.1814214091481,0.513280075248739,0.9387407299072,0.546775120005158,0.584533238063509,0.999986993796386
"LOC102723769",26.1363301594152,-0.332738402274847,0.60861642125712,-0.546712823797234,0.584576042626883,0.999986993796386
"ZSCAN16-AS1",9.10109380722596,-0.505232892822976,0.924191463855358,-0.546675567328166,0.584601642745157,0.999986993796386
"NUFIP1",34.0523701878962,-0.284217741404706,0.520020978519189,-0.546550529969087,0.584687563747759,0.999986993796386
"CDH17",14.3819054531297,0.394712775898104,0.722231158533567,0.546518619744316,0.584709492202807,0.999986993796386
"RAET1E-AS1",0.40376605050587,-2.45248562872908,4.48749187465719,-0.546515892893161,0.584711366091173,0.999986993796386
"MYCT1",18.804493899189,0.497645909117709,0.910655517050089,0.546469987608209,0.58474291255911,0.999986993796386
"PTCRA",0.427315144247099,2.32667219578633,4.25778371439511,0.546451476133017,0.584755634012379,0.999986993796386
"GPR17",3.59892372774393,-0.69748429533537,1.27681912169066,-0.546267112926549,0.584882339090591,0.999986993796386
"MYSM1",630.701974346095,-0.151337634235055,0.277059559533049,-0.5462278020297,0.584909357467449,0.999986993796386
"STK32C",3.04681851361648,0.837720043560178,1.53364655940003,0.546227576637931,0.58490951238087,0.999986993796386
