"","ctl","atr"
"FAM225A",5.52105414788876,3.04988394008039
"FAM225B",0,1.49901627774668
"FAM226A",0.959595791914399,2.30206567297648
"FAM226B",0.959595791914399,2.30206567297648
"FAM227A",15.1082244946405,20.2105566404695
"FAM227B",7.6767349651417,5.83242760251181
"FAM228A",0.399969919792412,1.47095872985059
"FAM228B",21.8656933725411,16.9674190971046
"FAM229A",0.402606839883378,0
"FAM229B",11.4338862032493,16.2137717390396
"FAM230B",2.15788055499623,0.240721503426962
"FAM231A",2.72651468037299,2.40505547487278
"FAM231B",4.79719152474611,3.12665180189504
"FAM231D",9.5959072838127,7.54055011813895
"FAM24A",0.40353977158141,0
"FAM24B",5.04145803216498,5.28154631714073
"FAM26E",11.7548813089309,12.1464031200949
"FAM26F",21.9263869994782,14.2600051313164
"FAM27B",1.91795590889017,2.40661601468313
"FAM27C",0.80515234992253,0.485527081461794
"FAM27E2",1.36005943436499,1.28282775238729
"FAM27E3",0.959497898692318,8.82376868656031
"FAM32A",215.973766843036,187.508190443873
"FAM35A",200.8523065019,218.575042715558
"FAM35BP",0,3.21139015375924
"FAM35DP",3.99398706438847,4.86953027287224
"FAM3A",48.2586987029354,44.573727135471
"FAM3B",566.671352874736,406.487910008584
"FAM3C",706.735976501539,531.154433359392
"FAM3D",411.366063050029,339.584827259011
"FAM41C",23.2697134032319,27.7066993565881
"FAM43A",17.3522401905565,27.3705347543857
"FAM45A",25.3005259925766,40.3752052825522
"FAM45B",124.698502190658,107.010323934318
"FAM46A",1106.20840536971,813.039415034256
"FAM46B",5.03755765367872,3.0493205992635
"FAM46C",1300.96259101234,1399.9318055038
"FAM46D",0,0.21634956553047
"FAM47E",17.5981441978197,14.6799225937192
"FAM47E-STBD1",44.9445512844301,29.4860175665026
"FAM49A",59.3095218561401,73.0945000775059
"FAM49B",229.049213673364,255.888216676524
"FAM50A",93.8761640560223,87.8480346465839
"FAM50B",15.6750422254138,17.0517564648289
"FAM53A",0.585315537106822,0.754856733442158
"FAM53B",121.367979568564,151.622482204751
"FAM53B-AS1",10.5548043310227,12.9751263508609
"FAM53C",86.6205230570178,92.9765479979831
"FAM57A",58.6955263009545,57.6821383157258
"FAM58A",10.9660434236028,18.8963157256206
"FAM60A",219.617807288327,231.3003062005
"FAM63A",151.151882634788,128.59482808873
"FAM63B",203.520590007866,166.022644390457
"FAM64A",2.59849940724504,2.34936447825974
"FAM65A",52.4554348524191,68.7776673024554
"FAM65B",78.1288745129008,196.57520198629
"FAM65C",16.6243033031668,14.759745143595
"FAM66B",2.71967418782122,4.94376108232053
"FAM66C",12.1486675264677,17.2325054030309
"FAM66D",0.802016385465589,0.427540297489994
"FAM66E",0,0.855594632443211
"FAM69A",115.142845277003,95.4079407549797
"FAM69B",4.3173895555332,10.9166389062623
"FAM69C",10.5555837418071,6.50160245156663
"FAM71C",0.39994612676097,0.213979878464415
"FAM71D",0.800006310761801,0.855874467374854
"FAM71E1",1.21281234578429,1.10673884058058
"FAM71F1",0.424893379309879,0.823154154238885
"FAM71F2",39.9206312838316,34.0171415525489
"FAM72A",13.5936950179777,14.1835708233452
"FAM72B",10.9556738576955,9.71301436919963
"FAM72C",3.91980921604904,9.31326491462965
"FAM72D",2.79763690916916,0
"FAM73A",257.278929819932,272.063138079144
"FAM73B",65.576124203045,72.8355650506744
"FAM74A3",28.3067931264805,17.7105783191535
"FAM74A4",1.14146243805493,0
"FAM74A7",21.7508224337224,18.1951889001718
"FAM76A",87.5875496870676,103.913057375483
"FAM76B",153.190778859439,175.024108706567
"FAM78A",38.4588699943212,38.4452967128221
"FAM78B",1.76009014855539,3.63334649620746
"FAM81A",13.9188579266654,12.5216745611168
"FAM81B",5.03867216433234,1.60306070896985
"FAM83B",432.294706478789,282.122818274045
"FAM83D",29.993072954224,27.9874020483957
"FAM83E",75.807946969997,64.2193102794649
"FAM83F",30.3871381826976,40.7210621798869
"FAM83G",50.6196914978395,49.178181553094
"FAM83H",78.871654407728,76.3390126158216
"FAM83H-AS1",28.5433487025486,21.5919821031521
"FAM84A",43.0084069208552,31.2286115636121
"FAM84B",387.54328475157,343.252563377125
"FAM86B1",6.41456084888373,6.80081731262319
"FAM86B2",0,0.482991459545336
"FAM86B3P",6.05706095253912,7.81097219222882
"FAM86C1",8.99394349474113,12.9454265782254
"FAM86C2P",4.87847254839968,6.82115086388521
"FAM86DP",19.350563741945,28.7081150624034
"FAM86EP",7.81533159600012,8.83063448092099
"FAM86FP",6.15744720385475,5.03029487469953
"FAM86HP",2.31900894972226,8.90812500724986
"FAM86JP",1.61708221426347,3.57069971512582
"FAM87A",1.6813561111177,0.695406800171135
"FAM87B",9.51554448009112,10.3536055698962
"FAM89A",10.0776423480998,7.88947326384229
"FAM89B",13.2568014482375,6.25805164496604
"FAM8A1",212.716817230253,173.778234460137
"FAM90A1",1.75887866119277,4.06616911292514
"FAM90A10P",0,0
"FAM90A25P",1.35950312961658,1.95314445658992
"FAM90A2P",0.402039812073385,0.427127878928062
"FAM90A7P",3.99791809975246,1.09699240253257
"FAM91A1",367.63170988909,294.783381643657
"FAM92A1",54.6103355405426,67.7361882051685
"FAM92A1P2",0,1.04333717343467
"FAM92B",4.55770894136288,6.23325682287998
"FAM95A",1.35929937258864,3.66546282948518
"FAM95B1",1.11855539949481,1.09695235533402
"FAM95C",13.8312648757973,10.0603844070399
"FAM96A",188.561257654272,176.208465700239
"FAM96B",23.0032457261885,18.7439127180732
"FAM98A",156.01048070835,149.141652818936
"FAM98B",165.350237186087,145.684283724464
"FAM98C",18.2191163849692,10.6533506046483
"FAM9B",0.399799698151542,0.802194982352493
"FAM9C",0.801247415825045,0
"FAN1",210.604591977765,223.153930709854
"FANCA",33.4721140562941,52.2925042779404
"FANCB",11.7097101838575,13.3056698381608
"FANCC",65.0700986729866,76.8022158338607
"FANCD2",97.7828638263335,109.720633582063
"FANCD2OS",0,0.262724279745263
"FANCE",10.1565834404232,14.8214684880431
"FANCF",98.2601191000078,99.5306469145121
"FANCG",13.5957405671244,21.5119465510269
"FANCI",101.512128607529,116.564115692428
"FANCL",107.531883419094,123.032056810447
"FANCM",74.4514907442579,98.6175336911157
"FANK1",24.0507240881043,17.494172194039
"FAP",3.04847262542184,2.46890598487562
"FAR1",1386.07043738774,1312.5510211143
"FAR2",71.481145642155,74.992601101034
"FAR2P1",0,0.214124243355609
"FAR2P2",9.6751426122959,12.9498429600557
"FARP1",278.107127010807,242.137032517977
"FARP2",231.029764062829,234.089303280206
"FARS2",64.8506699613526,59.7175853454585
"FARSA",57.1758766000897,52.0912279540477
"FARSB",133.820774488807,152.555081388077
"FAS",59.991606948596,96.2706267288858
"FAS-AS1",4.39732681978893,9.74575970015463
"FASLG",14.4751249282927,15.9795794569361
"FASN",131.514206219231,133.532021636228
"FASTK",15.0916893217516,20.4617185248556
"FASTKD1",136.961531926918,139.178566134821
"FASTKD2",205.470532201065,215.251160331483
"FASTKD3",48.8942470057128,51.5559686663426
"FASTKD5",97.8739063896869,112.349961854715
"FAT1",1990.27166031595,1990.65562201144
"FAT2",5.03595501715406,8.21584239255825
"FAT3",24.3817172892164,32.732771174773
"FAT4",327.354930057804,376.021194753863
"FATE1",0,1.60044772345186
"FAU",256.484414929183,281.141178570627
"FAXC",12.7030388564187,12.2609446363047
"FAXDC2",87.8722222822395,77.674608077309
"FBF1",12.8757106525197,11.3468957913015
"FBL",73.7995547447969,68.0808767281557
"FBLIM1",289.902119151295,316.600251253064
"FBLL1",0,0.241776216524431
"FBLN1",123.641923129629,125.142223878721
"FBLN2",7.65970457051519,11.5232684917842
"FBLN5",62.6886335248996,66.836652127487
"FBLN7",3.05965881916227,3.50344587413779
"FBN1",281.717464207974,331.914815799154
"FBN2",63.5961473344338,76.3341379837867
"FBN3",0,0.803533615246061
"FBP1",126.333575097235,143.04404946891
"FBP2",139.663260491672,81.9476794674842
"FBRS",70.5290775160908,67.5330609102163
"FBRSL1",51.9711732908518,63.5876591639411
"FBXL12",20.789595512074,21.7525035433326
"FBXL13",92.4276275675722,67.5433309494905
"FBXL14",27.5883461002435,23.6769276790565
"FBXL15",5.59752823943648,9.04223214498611
"FBXL16",6.79531211522043,6.31467745667546
"FBXL17",193.324130195141,165.935663193662
"FBXL18",58.1375095995678,66.6908977954382
"FBXL19",22.0301995505712,17.8205447488555
"FBXL19-AS1",20.7988905621538,10.918813928424
"FBXL2",25.5411170724768,23.6590458824033
"FBXL20",338.773024339651,299.279373932916
"FBXL21",0.40000005936367,0.213969228224126
"FBXL22",0.800511590751643,2.46252502215365
"FBXL3",325.672654623653,287.494784539314
"FBXL4",207.412745951416,193.31289539069
"FBXL5",558.124267039901,469.095288868052
"FBXL6",9.4082043563633,13.4575884583242
"FBXL7",16.195843635161,20.6067134177959
"FBXL8",5.43876675798135,1.95311924776672
"FBXO10",32.7078899226706,27.1060340427561
"FBXO11",558.548128635634,555.810383465605
"FBXO15",0.560497437158195,2.75987748720397
"FBXO16",22.2459879048771,14.6353877204711
"FBXO17",5.59759992564142,8.85715069185656
"FBXO18",278.527678417702,298.130068987878
"FBXO2",1.67844294169431,1.89874153713233
"FBXO21",230.451382898599,201.256336169195
"FBXO22",134.99156134348,143.316148438686
"FBXO22-AS1",16.1108752854918,9.01699498478255
"FBXO24",2.10949742689301,1.24809919203743
"FBXO25",119.188173495165,97.7804628346569
"FBXO27",18.8742024883914,9.20435730025151
"FBXO28",231.4753396854,224.43734195125
"FBXO3",217.858201046738,193.24309050903
"FBXO30",179.01650881947,152.758081990468
"FBXO31",47.9239575809113,54.1537508963657
"FBXO32",106.266121032067,110.623533725669
"FBXO33",140.358407215833,138.621195270538
"FBXO34",278.940854557052,312.745004115425
"FBXO36",16.4750757518957,14.9300971363961
"FBXO38",256.676220043666,280.550691627874
"FBXO39",0.959535400900497,0.427896435518896
"FBXO4",40.1275740518958,43.2427935260303
"FBXO40",1.9195352447169,3.45224040506351
"FBXO41",18.5489239824098,24.8857951553609
"FBXO42",79.6218281374235,86.76224043765
"FBXO43",0.801027828684388,3.29943229107454
"FBXO44",15.8731148369515,19.0373863443659
"FBXO45",148.298576419141,130.313687783473
"FBXO46",28.8684935375225,31.1441396999261
"FBXO47",0,0.214028192389202
"FBXO48",30.7055375503708,33.3116371444795
"FBXO5",49.0666504300842,58.4132019777787
"FBXO6",12.9559318231882,11.8317659947502
"FBXO7",297.86639647127,305.517825265555
"FBXO8",131.302804249103,98.9197941377786
"FBXO9",270.935936043318,314.307401061887
"FBXW10",3.43752640296938,5.87568444540397
"FBXW11",282.560450127472,297.579297722338
"FBXW2",471.54022548601,513.244294673103
"FBXW4",64.2909855438427,60.6055547292789
"FBXW4P1",4.07806600838678,4.22675376881962
"FBXW5",94.4462932837324,99.4523542496504
"FBXW7",485.316006935954,546.104175065216
"FBXW8",199.38290758424,204.218220364989
"FBXW9",4.23824343131091,3.58358863887405
"FCAMR",0.976673490498363,14.9592937629112
"FCAR",10.4640990224033,8.83451175923166
"FCER1A",4.00793933647767,1.79391579327698
"FCER1G",46.2214430416948,53.7502437565557
"FCER2",1.18652094381682,14.4952168933544
"FCF1",90.3664544272683,81.8999331653004
"FCGBP",3439.18573398184,2959.12356307557
"FCGR1A",26.1511660741752,17.9285385973174
"FCGR1B",8.3674625590838,5.21784904257691
"FCGR1C",11.8302706774431,0.482852501910868
"FCGR2A",128.32777962982,113.297519851847
"FCGR2B",20.2832778162054,33.3730621688942
"FCGR2C",25.3477172917901,27.6143530612858
"FCGR3A",57.8156205735646,48.8773119587913
"FCGR3B",3.6871677843127,2.98906170319025
"FCGRT",136.761733795866,130.96293287996
"FCHO1",12.6509617368644,24.4784599779762
"FCHO2",406.559174735073,328.929761822615
"FCHSD1",63.0969193497793,84.3120516180739
"FCHSD2",285.091691259429,318.584372858146
"FCMR",37.9469696619295,109.349107791749
"FCN1",7.28462331843877,7.87242121088326
"FCN3",0.407577006110774,0
"FCRL1",20.3095997893415,86.3197701839125
"FCRL2",25.8464761339599,66.4473477845921
"FCRL3",19.3446946289949,87.2219663226616
"FCRL4",16.0643525107149,50.4308493222409
"FCRL5",154.159749699317,199.508885607528
"FCRL6",3.91864236395417,6.87510343502232
"FCRLA",14.002632610577,34.5934771171116
"FCRLB",0.972514056851408,2.14498828338414
"FDCSP",20.6923256099529,150.375613336454
"FDFT1",572.416125832853,500.856199526594
"FDPS",199.294206369246,189.043377267227
"FDPSP2",108.197029741159,145.165154602865
"FDX1",192.866437472849,167.629392165826
"FDX1L",8.969060977626,7.88242691793792
"FDXACB1",15.6879411414913,15.2998210326535
"FDXR",10.4144469571244,8.58680229532075
"FECH",91.5261399665871,68.2092198572165
"FEM1A",54.6902309565384,58.8953993061294
"FEM1B",469.011434188932,469.999991497055
"FEM1C",358.858192404853,320.550767081163
"FEN1",43.6622588007646,46.2390442308642
"FENDRR",171.874314841576,222.233416368898
"FER",348.663704725924,350.30854185845
"FER1L4",865.580986648667,821.477912071251
"FER1L5",5.19796071055892,3.21128876608427
"FER1L6",1987.86011805674,1877.71287685217
"FER1L6-AS1",93.7143075460366,91.0193486135236
"FER1L6-AS2",15.5123028524534,12.0136664718267
"FERMT1",397.366414517332,320.028119749199
"FERMT2",104.9107052198,107.615595192274
"FERMT3",57.313016608977,75.9335976352705
"FES",20.2455772403459,20.6369390633601
"FEV",0.959574437921048,1.3922429831462
"FEZ1",10.5660039587914,12.825451595491
"FEZ2",221.752833986417,218.622109202265
"FFAR2",4.15828939348116,6.87916423276842
"FFAR3",1.20030577765241,0.723525112411133
"FFAR4",4.23819696551916,2.46116988758114
"FGA",321.63268708275,93.803704092391
"FGB",5.22994724939663,13.2282008736713
"FGD1",9.28263525376698,12.4432432744944
"FGD2",48.7003913321305,101.002589351824
"FGD3",32.8586287137143,41.8699447645083
"FGD4",2063.18632456421,1557.47638370238
"FGD5",44.2821610854088,58.7186277121666
"FGD5-AS1",546.057065263607,542.737181255614
"FGD5P1",4.55414125854076,4.92337223411603
"FGD6",165.838425046159,285.340627187144
"FGF1",1.53492085064114,3.65917666202248
"FGF10",2.57173397387907,4.66946610304189
"FGF10-AS1",1.75943151928156,1.28390153149128
"FGF11",2.87843314577176,2.43282730947612
"FGF12",9.39708607936378,1.35667573236349
"FGF13",32.6724119593728,21.9911647103343
"FGF13-AS1",0.803645409727274,0
"FGF14",13.0003748016435,12.1979968818521
"FGF14-AS1",0,0.212162330643338
"FGF14-AS2",3.12134054826522,2.2422917479847
"FGF14-IT1",0.959609880983988,1.92610491751108
"FGF17",0.96477285573458,0.485495762604034
"FGF18",0.959590153521448,0.241026662577713
"FGF2",27.0150852601721,41.929615075292
"FGF20",2.40693444054078,1.73928236432764
"FGF23",0,0.214075532382094
"FGF5",8.31493891886488,8.08212278623577
"FGF6",0,0.213511320600955
"FGF7",35.8178274021887,60.1636493563923
"FGF8",0,0.493081744785236
"FGF9",14.2185506033982,13.2995220639487
"FGFBP1",0.959454087728759,2.49029243207633
"FGFBP2",0.801563258373053,0.855259555718055
"FGFBP3",3.83861526556487,5.27106085398091
"FGFR1",54.0467381560786,75.8281155669313
"FGFR1OP",189.809866370599,199.623214675767
"FGFR1OP2",308.598859844223,304.121112095745
"FGFR2",332.188336990742,306.480219717204
"FGFR3",47.2174535687702,56.8784311794675
"FGFR4",11.7775895030433,18.6168254514396
"FGFRL1",87.8562105654057,99.0535275151166
"FGG",15.829957945208,12.4800166624298
"FGGY",29.9644645674698,27.4742302693906
"FGL2",399.417162208104,394.632057101324
"FGR",6.97536850275531,25.4507922819024
"FH",223.190880504956,209.293187973471
"FHAD1",38.7131264631537,55.6632102520211
"FHDC1",154.388209160902,139.427711534293
"FHIT",4.24484775835635,6.45969961395057
"FHL1",134.582880223688,162.989220812917
"FHL2",282.041745976613,290.48290173754
"FHL3",3.81065921303019,2.06130044859385
"FHL5",10.0189464310459,9.79583245481938
"FHOD1",14.8722075454735,32.618409661485
"FHOD3",10.8729905228102,21.6664831835792
"FIBIN",14.3124727070402,16.8297181775161
"FIBP",58.6491018579672,40.9683512222054
"FICD",23.3511414515982,20.6063304347133
"FIG4",122.326967753285,132.76521350371
"FIGF",0,1.81999030070958
"FIGN",43.103747313447,34.573092182648
"FIGNL1",98.2434437658729,153.581501395652
"FIGNL2",5.03658430758887,4.62823454517275
"FILIP1",13.4822458711725,39.9107695549708
"FILIP1L",548.998728271605,451.962866273835
"FIP1L1",294.53572244408,304.675159462189
"FIRRE",4.87646540314388,3.77259647240937
"FIS1",42.9745471046922,46.8802630957078
"FITM1",1.76167546213688,1.28367920499528
"FITM2",5.84369769284082,3.77568374040752
"FIZ1",17.0384106022616,6.18079724591138
"FJX1",1.99777791016156,1.49830099645767
"FKBP10",26.5451777139781,23.8936273162481
"FKBP11",135.943816496896,105.025612176077
"FKBP14",119.188198938461,99.747147549692
"FKBP15",244.532821658123,253.947486002486
"FKBP1A",373.487244033035,349.988061356529
"FKBP1AP1",31.3459533780608,38.0078735759629
"FKBP1B",15.7429416486865,9.94455353272766
"FKBP2",129.950291535135,93.4824228652868
"FKBP3",162.331023310899,134.097412031891
"FKBP4",287.076503331349,229.125819135437
"FKBP5",171.719560647466,196.204386518351
"FKBP7",27.8948601733006,23.6028056683106
"FKBP8",162.512121082047,129.260245637996
"FKBP9",387.862832374007,341.637066896007
"FKBP9P1",33.5490259564466,16.4909045277505
"FKBPL",9.98644879816492,14.4937739817913
"FKRP",19.2655265586714,17.5791615771262
"FKSG29",1.51420375231582,3.17584127454002
"FKTN",201.593512664318,206.999423182637
"FLAD1",36.9289091524345,38.1935807741498
"FLCN",79.4346710132825,93.192103884049
"FLG",5.50982597604333,3.74604890979865
"FLG-AS1",4.20853294140344,1.47758183377464
"FLG2",27.4239479449307,15.3625661419144
"FLI1",86.7527816045146,122.669327481767
"FLII",389.578040347663,559.053869643488
"FLJ10038",71.4788139256672,86.1431552842605
"FLJ12825",9.67424909663714,10.8657132512599
"FLJ13224",1.20042283374142,1.15148281729065
"FLJ16171",2.63911082141464,1.65828178195139
"FLJ20021",2.72226484656434,3.76170084926216
"FLJ21408",0,0.796305501872333
"FLJ22447",1.20133894691614,0.69667187709942
"FLJ23867",181.365501159934,161.153450788693
"FLJ27354",1.11411755142047,1.15438194856344
"FLJ30679",0.399871239849903,0.213994666607162
"FLJ31104",14.4737029079701,8.7236544055649
"FLJ31356",27.591732536051,30.3148360819663
"FLJ31662",27.4269222669974,25.980092271874
"FLJ32255",15.0334958035159,16.8834461910424
"FLJ33360",2.47927116755013,2.94279808895147
"FLJ34503",0.559738249095451,0.42799562206056
"FLJ35934",0,0.80197023021659
"FLJ36000",0.560413324316096,0.428211630461913
"FLJ36777",3.11856200334781,3.66389050560308
"FLJ37035",7.11716527575023,3.77280480248454
"FLJ37201",7.19456390245691,7.35598016049692
"FLJ37453",3.51749932184288,9.39132549626253
"FLJ38122",0.399415578641272,0.428169294030714
"FLJ38576",3.51783355366594,2.9167139083703
"FLJ41200",6.3969203446348,2.1671996778035
"FLJ41278",3.83877545556174,3.21082644820221
"FLJ41941",1.67990688442517,1.1238994412562
"FLJ42102",56.5375971039087,42.0024948175977
"FLJ42351",0,0.457098957587604
"FLJ42393",31.1077364917974,22.4999348759261
"FLJ42627",109.522509147863,140.441895839006
"FLJ44635",1.11981888303844,1.87245676117257
"FLJ45079",0,0.882979602179194
"FLJ45513",5.99743462024179,9.94957113633841
"FLJ46906",0.558087804281206,0.241877328419299
"FLNA",541.36785864141,853.170201068185
"FLNB",1615.41044231896,2155.03357280571
"FLNC",19.3895743227731,29.1224351184212
"FLOT1",199.0357233269,184.766304835967
"FLOT2",179.446052001428,179.643952314453
"FLRT1",7.43347002260027,16.3768002592292
"FLRT2",96.9849322218027,71.4899685935279
"FLRT3",222.640913691464,130.901053947411
"FLT1",205.342118777649,245.315098602803
"FLT3",11.6250697709334,10.8681223585721
"FLT3LG",9.59743208611107,8.41865802049138
"FLT4",9.96837130755257,16.8185017822268
"FLVCR1",140.353230859493,182.214449519729
"FLVCR1-AS1",6.29338232031236,5.46445833804285
"FLVCR2",14.8761195264459,13.185455093488
"FLYWCH1",22.5204429756438,31.18012982881
"FLYWCH2",12.236657249433,10.8902394374789
"FMN1",1466.2193084712,1215.53888889326
"FMN2",1.59659849750346,3.69352638281425
"FMNL1",58.7742712516023,70.373279368296
"FMNL2",284.795432832603,358.789836427072
"FMNL3",187.570157728212,320.983196114461
"FMO1",3.38142409504403,2.99206580758559
"FMO2",71.6076481911745,52.9259515302172
"FMO3",7.86582198226718,30.8688991610301
"FMO4",92.8428537717079,62.8550716442723
"FMO5",469.381937969177,472.638498069822
"FMO6P",28.6276522459664,40.0299810744344
"FMOD",459.879769715388,581.506839098304
"FMR1",425.374058265854,393.613295245771
"FMR1-AS1",1.30581099374681,1.60638011138483
"FN1",551.895251900136,369.236715558544
"FN3K",13.6673649894464,15.9652215321015
"FN3KRP",64.8055626705013,60.7240857363267
"FNBP1",331.452928794527,435.69018437184
"FNBP1L",830.886220186793,771.104003711302
"FNBP4",494.502061434655,545.934955330808
"FNDC1",5.43538357616208,8.37179149637512
"FNDC3A",1544.92233345138,1361.02398135052
"FNDC3B",1345.8557109601,1234.37427021754
"FNDC4",9.59536237773311,7.78527821495535
"FNDC5",21.1169607559025,24.6342692001028
"FNDC8",0,0.241407339147747
"FNDC9",12.954427178001,12.6032691323622
"FNIP1",377.318107400664,385.467314321577
"FNIP2",422.915400594609,355.748657150811
"FNTA",183.427735214154,202.861467411309
"FNTB",27.426820295317,23.8666694678857
"FOCAD",201.40805988319,204.91613459933
"FOCAD-AS1",0,1.00439717951419
"FOLH1",5.97494946338858,5.54939394729573
"FOLH1B",0,0.4550237771246
"FOLR1",19.975025388899,13.1198086318037
"FOLR2",11.8224463059741,6.17776903048367
"FOPNL",136.084877942197,138.074366642435
"FOS",229.506828229723,111.834151392011
"FOSB",3.46631846119684,2.85428780535992
"FOSL1",9.90904478569381,10.4408631813238
"FOSL2",804.900202426863,615.435579386638
"FOXA1",198.545653280463,148.474856291738
"FOXA2",230.478932743542,203.406833711892
"FOXA3",101.158234233514,76.7388622982314
"FOXC1",6.55698182471279,10.4615240841978
"FOXCUT",0.400160327093529,0.910299962763329
"FOXD1",1.35934272498407,1.65843041304354
"FOXD2",2.1573457728682,1.87381099327355
"FOXD2-AS1",2.47932910615966,2.99714622774254
"FOXD3",0.959601986209796,0.454999069247256
"FOXD3-AS1",1.11901223200176,0
"FOXD4",1.67958255569367,1.49819115255806
"FOXD4L1",0.399819674883847,0.802162439160628
"FOXD4L3",0.799481195463991,0.963775539054869
"FOXD4L4",0.400630669409194,0
"FOXD4L5",4.63764236497857,9.71334510294518
"FOXD4L6",1.68036835941316,3.63879330664107
"FOXE1",0.798731418253583,0.8029027674528
"FOXF1",42.5363924325737,55.0620358085308
"FOXF2",22.1487039457423,29.5352361371953
"FOXG1",0,0.214084256429725
"FOXH1",0.799515737156364,0.240954932668169
"FOXI1",0,0.255822729108195
"FOXI2",1.68081214394885,0.481482477898666
"FOXJ1",0.399570950257386,0.214053965531405
"FOXJ2",129.369611326309,133.17749840892
"FOXJ3",505.213611168795,494.42404497482
"FOXK1",399.048206216482,381.583046503433
"FOXK2",121.938623589438,131.182880576438
"FOXL1",4.71533797896999,10.7297840332399
"FOXL2NB",3.43965567067961,4.20167804828207
"FOXM1",56.6078549629627,49.4146853884801
"FOXN1",1.19865715820382,1.28424512062166
"FOXN2",210.019758487723,195.121836777236
"FOXN3",748.495309661492,744.669849254366
"FOXN3-AS1",1.20297955177315,4.5194243388038
"FOXN3-AS2",16.1621992308986,25.5076679560457
"FOXO1",313.929603731211,316.509938475816
"FOXO3",703.255118021876,620.70899211486
"FOXO3B",19.4225389410746,22.3989764480446
"FOXO4",71.7440967495867,53.2980196105684
"FOXO6",0.959638241130857,0.802416694648041
"FOXP1",819.211036577326,640.222897551391
"FOXP1-AS1",1.91800485973222,1.98216625241875
"FOXP2",19.8685053517862,24.4721779969323
"FOXP3",3.87613122030255,8.25085645306589
"FOXP4",173.670446915589,134.691116972631
"FOXP4-AS1",2.13466483217556,4.77335736188602
"FOXQ1",432.955729685117,303.772163268324
"FOXRED1",56.0499455893354,40.4564920044835
"FOXRED2",36.9374654892786,34.1445102562695
"FOXS1",0,0.482885692131685
"FPGS",20.3794630081478,23.165396660862
"FPGT",135.631283300223,169.395852117997
"FPGT-TNNI3K",6.29027308262467,13.9228696432554
"FPR1",3.45322337764739,3.65941949607803
"FPR2",0.406572228916411,2.97930307711003
"FPR3",73.560673435842,64.2973543674775
"FRA10AC1",159.069839216811,139.295715298617
"FRAS1",74.8233830994449,82.598553131922
"FRAT1",19.510771892567,20.8710136952302
"FRAT2",112.274268494562,93.2607879251039
"FREM1",6.72561628590818,11.5737060605495
"FREM2",68.4464594831779,62.4131211329647
"FREM3",1.59625376812139,1.17619730527302
"FRG1",113.248225924479,161.562504107161
"FRG1B",47.2407710437011,73.5975036208716
"FRG2C",0,0.481987494399996
"FRK",379.971183238665,331.722554799618
"FRMD1",43.6765989851815,42.8670293721149
"FRMD3",226.075375475041,121.829077289516
"FRMD4A",129.887591641933,146.86878215434
"FRMD4B",263.419288651109,258.104199582472
"FRMD5",48.1954594760235,44.2936847078832
"FRMD6",64.7959788260149,55.5010344415115
"FRMD6-AS1",2.8788638686937,2.1671330122921
"FRMD7",0.400491982137559,0.670690999973295
"FRMD8",33.1839379390204,33.8744592261279
"FRMPD1",0.959752894515025,8.21301608867125
"FRMPD2",0.360701688034875,1.45497931000363
"FRMPD3",0.798066860603774,2.32889795000249
"FRMPD4",0.398993632179755,4.01755395673539
"FRRS1",60.4551476950521,60.1742688252869
"FRRS1L",0.400745588583724,0.641466017956218
"FRS2",268.139187215791,252.484455379765
"FRS3",3.03894335857139,0.695929096689179
"FRY",536.049424733626,502.583409334257
"FRY-AS1",28.3082118386898,26.4622884780736
"FRYL",1227.37960430329,1287.92548450808
"FRZB",13.9915315037438,34.3817835281783
"FSBP",87.3200310799538,81.1954006238754
"FSCN1",11.9155789049649,17.9000874804914
"FSCN2",4.09826936050764,3.3338820841247
"FSCN3",0.399929397166907,0.482129322494927
"FSD1",0.559608733606123,1.57916176347536
"FSD1L",46.8334207338266,93.8271372844615
"FSD2",47.3423242806013,46.9792357241181
"FSHB",0.563528978817864,0
"FSIP1",8.4764147426909,2.03352666510723
"FSIP2",951.019017208888,970.746640380475
"FST",9.61551245321592,4.49519384328921
"FSTL1",277.556385984636,323.321240501725
"FSTL3",5.03744618213924,8.50857675979659
"FSTL4",5.59708644479793,7.27706458898681
"FSTL5",0,0.241378228261968
"FTCD",0.563307895477123,0
"FTCDNL1",0,2.96638003966982
"FTH1",2960.31829141064,2214.49175920745
"FTH1P3",3.52389660093681,5.07656457882804
"FTL",946.430820851498,735.117194190593
"FTO",174.940200968489,237.270015565296
"FTO-IT1",2.00830830199783,3.19068468462051
"FTSJ1",73.2634357555837,71.4052605737458
"FTSJ2",42.3781033588153,40.563017798142
"FTSJ3",145.928047254011,164.714061158428
"FTX",45.660758094192,50.2450023761181
"FUBP1",603.410057728199,601.518872569821
"FUBP3",213.792218618639,193.391453918309
"FUCA1",634.69764175649,627.669585312612
"FUCA2",174.163294933095,158.585252642549
"FUK",15.2714767009381,22.2897641214944
"FUNDC1",179.113558659717,151.762721976823
"FUNDC2",108.664026395474,103.172097016189
"FUOM",6.5320192623624,4.45462120880358
"FURIN",240.458340639548,279.742172501757
"FUS",169.941346821551,154.15098134838
"FUT1",118.807030902158,98.1107850280188
"FUT10",106.128669459739,100.875729629967
"FUT11",32.534833293235,31.4675705294095
"FUT2",320.649576659138,305.096602444853
"FUT3",46.4914312192478,80.5490816405061
"FUT4",245.366915923562,197.395053554806
